photo_id,business_id,caption,label
OHnkxWAtrTDYu_kSXFl89Q,WIY7S0HgG-pnHPARn8gFkg,Short Rib Poutine,food
3W-KopjKI6LFXitnkUBlJg,p_qSQwShIgQnNxGcajI4-w,Drink. Good.,drink
ZajtbxKeDG1O00_P2lB3-Q,M7QK0xvLZFd36igjpnvG7A,,outside
vMgAX_9fedxh67ptUX2HfA,6oQKiK307AwythIfwuArWg,,outside
tryUYNnskV5NCHKl380MMQ,PU1-HyEnvumt_-Sv4V7YCQ,,inside
OkHmpnEZgrZzYL-gS1crow,F32Z7yfgklHbiumiI-EDZg,,food
Mgahgj-8zPNTM6ckXrxU8Q,A8y3GLvov24ZvhrBlUk_hA,Good view of the hockey game,inside
hjG7OWB1ETUChhpgYCwNIQ,wjZwXKDiFBQXlO8-TjQTXA,Pimms Cup $10,drink
yAI8-VU9FEjIjcJV70aLtg,mhhCYSagskopFJNHlV5a9A,,food
BBLyuoWSGQD0hu-GtNXGcg,WrZaL6BxHqVqt3sAcJ-5Rg,,inside
zP4dANI0FhgYOx2E01FdHA,LJ4gWbiKjZLQ1RZhOzi1IA,"Over 50 Tequilas in stock!  You're going to love our Margaritas, Homemade Sangria, Adult Milkshakes, Signature Cocktails and ...",inside
5cGftBJl5P_iy6gRFiudQA,OI_dtFY0ZiUG5ryHPwucKg,,drink
ZZF30AIVGYEJ2cIJfX1G7g,vhw5DnAvZZHqDjrEHKoNbQ,Bar 1st floor,inside
Znm5rPj_HCLZNrHopXVuFQ,rSV7D00UpdZyQ4CXu5OWBg,Entrance outside mall,outside
_DmLTp7xiZIEC1DRfhKRfQ,dzD2Oax8JtMDMwsyq-Hs1w,Family Meals come with all of the fixings to make flavorful tacos or bowls for 4-5 people,food
V8gY5Ed9XZ3i-q9VNFCo8A,c-W17u2jiFOD2H_d6uo-bQ,,inside
JpdwmTneE3fL13NdWAjlCA,mYTr8yUaoQY-9oDPmQHPiA,,outside
p2-AyNqg1Ud9hzqHG05xdg,75FY8ZQx5nOWP0VFmNvWfw,Low Low Country Benedict: lots of flavors in this dish!,food
8UW6BPrsMTaWLSXu0_gACQ,4NlSpFSdeexT30ZJ_Rabxw,,drink
TyB_L6G0foaBk0jAvVsQYQ,_C7QiQQc47AOEv4PE3Kong,,outside
EZR6PITd5iQensrYv_O5cg,8u70WVawnsReBWNv7IXNSg,,drink
tZ45ASSI5zol8x9lyplRAw,wam_tgtubAFWlXtqEj-pAg,,drink
vuZg7Rzvt9CifzpvAvhEag,LRBfRUbmFdD6x5df8ErqqA,More beer,drink
hs9sN8CKuSqTM2XRmEvO6w,JwUu2KahLe3WraLvHkzQMQ,Rice and Noodles,food
oB3eYN0ytFI8MgSWeepRuA,YT1oM3AlNSCjzKvbH8MPWA,Apple Tobacco Old Fashioned,drink
QMwULpTdapB-sBuV5zRASw,Iso6F11o-W4g6d7OUEaMng,,outside
julX1ev8oYgcNxRYghupdw,GHDsoNl2IJnRa3eqVx2_Aw,,outside
YKDa449N_rcSRI8m4ngoNA,YpGPZ-Zg89BsFUWwCXoaBw,Valentine's Day Special,drink
kdkWjrhJOhIlwQ7BwCTGVw,_ab50qdWOk0DdB6XOrBitw,Inside from my seat,inside
QRjxBFfUggxGaliGCx6m0w,avivi8rQFEaR9iH_CZ1iBA,,inside
Ry4-QOYyjoC6jnBL9q3IcQ,FjgPNVFrbL924rNUMm8nBg,,inside
adVbC3RgkJY6rrLZiKWSUA,N3kOzF1phNSJYFe8SiCloQ,Tandoori Chicken goes well with a delicious Cabernet or Merlot!,food
cqkzoatr8LLMpMwAe0xHKQ,ipZ7neK1bjBAUrCqyCvB_Q,Free cheese and cider tasting,inside
4VsXDIGr-UPeGyGkQFLEjA,TF3qNGUBUgIYp6u0j79JHQ,ribs and hot links,food
qf-opxD4tctzhIbH2W54Hw,Oh7d7ExBxbIP33KkH6QG6g,,food
PhhOepp3CtTkLgDm95XmWw,AhcSesT3mjnch_1ftdwiug,PJ's Coffee,drink
EYqwfjMsGemDET8HCir7kw,fJb98kTGBuTzxP8x9p6VhQ,Chocolate and coffee eclairs,food
TM8NpYLvrSL9RbPYmj-O8Q,f9qCx8fvtSO4ZWdy-oNdsA,,outside
FH_UNsF4HtEhYcEi_Wj2tg,tpRq4aqOh_PqqTL-NoeC4w,,food
dELejilzv_GRSh8WU0zN6w,_d34cqarF3WWEP7m3EUp-g,Pâté,food
XJNgPGIE-lZW6wsidlc9qg,iQPr-FRPLV9pL2WWXxoCtg,,outside
RalZhyE_bIrGyZBRAqCVmQ,UakVMT3xrpbFB2pHdxPjnw,Brussels Sprouts Lunch,food
x8oymbQmMX6AIFOmaootWw,DRnvSL_I8MLuTLhl6O4JBQ,,inside
GKdHmtaEDYlC79eU4lye2g,XBlwldJfMJPzgEatHKFx8w,"Bar nice and cool inside, 95 degrees outside",inside
qIHeqH_zVnlroG5jw_9luA,cAMQGuopIJ8AgyeXciFNcw,,drink
X2L2rh76cMtGEOnCop5URg,pqiFIcObG_qW16x9cHcznQ,Tin Cup Coffee Roasting Area,inside
VdQSvipWmh4E1EyWJRQZJQ,3YqUe2FTCQr0pPVK8oCv6Q,Columbia Restaurant,outside
b6SK8ZT_7ptgq2PUZo03zw,FHNIvNgh3fS7VZQq2Y3dsA,White Peach Mint Iced Tea,drink
xK2v8PpYF92uU9_62b0ubw,5oX4G1cptixPZecih9L3dg,Yummy coffee with compliments!,drink
bL0-K6hyUSqAth03DVjl_g,0CHIbqSkGWBr2KMkIUocEA,Outdoor seating,outside
QHip6famo3VpCslHZUQv_w,ifMu8oaLD0_Roi7r8G4x9w,,food
HIDivevBlu2KTM2Cz4Rw7g,-sTrihdzACrsOSu1FYdfxQ,,outside
qc3srKs-wzE7swb9MkZOUQ,UnBs9SfFGQ7TpE_3uYIqfg,My favorite wine makes any meal superb,drink
MeqpILLSsgA_Fihn9HLfsQ,NXaw6ox4vQkLfQ13sq_oGg,,outside
Z-YDI8oMJ8cdgjI5b5MZhw,-7wXZWnKe26iwJY_5z_AAw,,inside
KYOocoPDbd9hbc3EZIr_mw,P3XRN3H1h8ZzUzXUg13aFw,The Gelati!!! My favorite thing on the menu!,drink
yZfuED3HxaZvPHIGP-PNMA,7yq7vzRlyb7Kv_Z5op6dxw,,food
wtE_cNYVqStW63f-HcZhWw,Yv9KUZ-N3otoKUtToPPxAg,Upstairs eating area,inside
mStrUZ2DWsxGKLf4YrYVpg,XgehM3pBZWuXi45J2dqRJQ,,outside
LO3YoH2EexzAiV4H6YSNJg,tYZ_yj9rJEDH-BbgKIctXw,,drink
0lvLl3NmtvuxU4jmMLu63g,7U7RauxQC439NNwLHodZ6A,,outside
GDjwWS2BZxgNb6nciq5sPw,e5YAed0VGfePTkqWCk-3-Q,New sign up!,outside
Km2-LHNJMFpweMm7wddswA,SNxUXrSr-XkEkSQIdjmjhA,Inside seating,inside
JPcS5fXmo7PlgsolMD-VUQ,e_MDOxwYA6b8XThonDDI_g,,food
3IX_moozeScUp2R-fPYCbg,jr1PQwG2r6je2WcdDJ9rNA,,food
Q7vFhS-hdgDA6PQTm9w3DQ,qOw6FD59FvUMmkaTjVqS8Q,,outside
78yqdJFQL5TxsH0PSPYg1A,skY6r8WAkYqpV7_TxNm23w,,drink
clcxPfbMrLbwDxo4-D89pw,aerbI0ICiEMIgeSUaLEpHw,New look,inside
QkfwBJcrqxZxIl5E1gse5A,s366MibRVl4crXpVUX7x9A,,food
riJoB11bPboM81jil9ZIlw,FkOyfVNPixRJtFmdduL3gQ,,food
lvacNK0dixXZ4CmWSP6eQw,i1CA8-en15FdmHjJ6K7h8w,Negroni slushy and the slushy special!,drink
Y-1XxCr8vUugIAqJYHx5dw,pg8XTtztUXc-PxRYUVoAvw,View from street,outside
SWxdVBt3wBjr88JqOZyzGg,wmOhquyTe7Lykox4-UhOog,,inside
6dH3kZuKf7i_c54K0pdUDQ,Pr_Mlt9FqdcW7WCFGJmozA,,inside
Eh93euLGr1--4GRFfGx8pw,dz_aIFbATP2PLWQSOBnMfw,,food
47xYrbWL_P9GpBZAuPp1nA,Cd6Dfli4JBpHGgh0LVslpQ,,inside
h_yIGagO7cNeOZEF4obseg,JIcKYs9tY4nxe2jMwVP2iA,,outside
wRvMbAXZSofKywbazDwkCA,8W4w1sXXDER5ujjE-cuOFg,"Our Premium Teas are always made-to-order, just the way you like it!",drink
c5Py8UStajTqjAFIYMZKIg,98UbvTQAixUEdLzz0XZdhQ,View from Washington Avenue,outside
YcakhhaFXdjT0xgR1NzRaA,lJPQLm7RSENRuV21JWUepw,,inside
jUwNsbvSO087_f3tzJTY6w,0_UR8mK-064IOuQNH0M8Hg,,food
0She-AotcASTHJpBjXfLeA,KD9-X5AykKmiZszrMepjhQ,,drink
-07rvFvU6UOTuSEGa6HR9A,x5NLYIRLdhFBaNLLvl8Afg,,drink
POAewnu6n1zJ5iqodiqr7Q,dgyKoIYEYrmRK_hktWBZdA,GREAT view!,outside
pdyytnX5FgkwuGAP9a81_g,Ed3yyBJMOftPeqzIaQuCPA,,outside
EvSMfImFM8QfPZjjd0OiWA,yhEbjRzlfCLanl_-LUreVA,,inside
cnrn0i6v91BcvfdoxyLFnw,RvTHIKHaPVVp8S9cihpi5w,,inside
J2MZEYEqeZB-X_qCmo0WcA,w4BzWRJ3xh0uRBvfqo28RA,,outside
SseZy22aCpMYW_LZ_4pcog,oFbwMxqaCJfIzAEmwaXD3Q,"Crispy Oyster Taco - P&J oysters, avocado, red pepper aïoli, chayote slaw",food
aQ6QyulQU5ArdinF2Oz5DQ,eJ89fTOlPlobL7RhKqBdbg,,food
c_b1-7x7DMnr95DJYHsouw,Z_WZq3uFGqvtjsFl6kNBQA,,inside
vCwhgo4UBJz3g8o261ffPw,EbRJGv5mTU4KSCwWuOCqPQ,,inside
g5H2w9xjYzBfhWjYVzupqA,vP6BGF8IqbXlLQiDP5n6dA,Sushi bar,inside
bO7hZ32WTm3fDyB3tfaGnw,UT5FXa3Cbj4siUPh09qGCw,,inside
zLEeE1oXrv24_eT0zvkkGg,hKWi8b6pQ26nzL9jhNZtEw,,drink
A17A98I9czQZxPpgs4WEbQ,BAf7Wu2Xo8HioALaBLRIwA,Lounge & Bar,inside
zYrKaX0uyrLGDb_uEhVIvg,uzp1k2LiBBwEjmSd8dv0DA,Come and enjoy Afternoon Tea in this lovely Dining Room.  One of the many Tea Rooms in this beautiful Victorian Style Home.,inside
Vt3XggjOVfC84MB3jZE3rA,uLN50a935NSxtGdJX4QsLg,Roasted Fennel Curry Leek Soup,food
1ErV9WjEgTW1EMb_WVSJtg,BBNfFf8hSCdP3weXHe6Lyw,Gooey Butter Donut,food
ILF__Y_AgO5FkUohPdOpRg,uKnRBYzVk3jhrAoKoOY38w,,outside
j1hvwVnEdyyVV5hN9GcOyQ,cz79ih5W1PiiSZgyoPIY0Q,,drink
EFKFMufF8VyCZeH2fGx1IQ,iJepNTdQh-vOBoIzmx-Kmg,,drink
W3v8XLZEewdfGazekTj8CA,xDXk8-wgy09ajEtwVyfhew,,food
WnblITP45shezXqqVq_P_A,3URe59CYXngnHN0OgbMDWg,,inside
7tyV0UxXXpuf5Zcgpr4ymA,dPc04D8Wsq9XP5pjfWuJww,Pasta Meatball,food
S3wUuBxiviNdHcNbdskkvg,KrKQChZ1hwHHVaUK9Zc-Ag,,menu
6HW8vhf2OSaSlVd4haL7VA,P6ulmYyEehM1VM1wCuWGZA,After party....southern grist anniversary!,inside
93UnoLuMukV6leCL_q7d9Q,6ciAUVTzxDall6WXLoot0A,"Awesome people, amazing drinks, heart warming atmosphere  :-)",inside
fVhZyMmF-K1fOatZov9_5Q,sNP0PovNW1RQnfDQogOuVQ,"Check it OUT!!!!!
The Continental Tavern is Now serving Truly Hard Seltzer ON TAP!  
It is ""Truly"" awesome!!",drink
fCLkAQ8L3g1xGM_izRK1Bw,8uF-bhJFgT4Tn6DTb27viA,,inside
nJpMYHeBzw-ZnwPmCpWBXQ,M5rj-zpkCHcGXTxBbcrDXQ,Nitro cold brew and oat milk latte,drink
25WQcCCeoaFZ4-EzriQPBg,tJ2YnHZp55sNxTFanF0MDg,,outside
ZCzk4uvkEakZS0GfmjnxfQ,jt40eBF6B9G9CC0_-9wkEg,,inside
9yjhyzay372zIIHexBWhPw,MCxXobDMaNDCp4lwzUIlNw,,inside
swxH4L0Kxn88zaTNR_vZPg,XnbuS6ieFxsDSH9go88juw,mimosa flight,drink
16D6YLh8z_V0kNq1NDIAVA,HRK3Tfpi2V6fh5KOUyTc9Q,Follow my beer & food reviews and photos on instagram: Gerry_Rupert,inside
Tf4yadkzAyke8EiOzoKAyA,WP9GAuhvmUhm8MAxMqhgrQ,,menu
XZEMQ5jVEAJTcncCDonreg,edJoBsse6nsF0BYh6pATAg,,outside
erLW4ZfGotPE7cXeXz84BA,UBninoH1mvs7KpR_ZRFtXg,Takeout,outside
8DNrk6bay8-hMd0gRr03NA,UQNQzgy32KycsODdErBUpw,,food
x_Y_q37iwNs3N0L8JG52JQ,XnbuS6ieFxsDSH9go88juw,Chicken and waffle donut with mimosa flight,food
UX2Bkv2No0NyzDS1PGTjhw,uxHR2GuFsVYPi0H5wi89XA,,drink
f73JpjrKiO7M6VrJ4gLuLA,SSZDGl2J-CEyIzuIbEiYNQ,A couple blocks up from the Arch.,outside
ek64UP0q7XbiDS8Wew6nTA,cHCRC7r9irhK0dIum1zeUw,,inside
rfPQ3GY5_pPuikXTTnE2jg,pRUIk3XMylfXBGwxjMCs1A,Full menu page 1,menu
nXGpij5n_son6a0rbNbG2A,DxzL49yhgQ2CxZvmcXV_YA,,drink
45c0zEftFh8y76yq_yJaOg,gr5eG2ciS_6M-brZVQ-KEA,,food
Ym9g8APUx33sFgHhgav_vQ,UiVGsdrU4_eJhmFRubwETg,,drink
im5uUXad6-NkKDxHlL6-Sg,z7em5co2qckbAXoDGXynsA,Heart shaped vanilla macarons! *Always gluten-free,food
y7tgJGAeohrIJj2l9vvBVA,x7NoPYyVKjsye4yJVARL9w,,outside
eDwmV7y709b5HmIhskWWRA,_NE7equAM7Pke_fNqySumw,,food
K3hN7CO2pPF1-LRtaXuOhA,YmF6Bh0MkjW5qci5KI6D2Q,,outside
yWuoZLQQ5c3l2MlF7fLSOA,GWy-teWznY1v7UfNvrGLjA,Terminal B Store,inside
oXnTGc5ntqYfWf0f8V5Q5Q,7ybQY-BKNvlzEEjIQOkA4g,,inside
_rGELk_2FqZaaAJ7lNfcNw,9tajhM5W0OPgPUppo_zhmw,,inside
AVnU7vr6L96N2MUazGbCAg,Vwj0mnaY_6_lSsyOYXRz4g,David's Patio,outside
Ey_-TyM5o-NqTzynKJczOQ,Gz-yCWu_90HODnAlV_RDBg,,inside
L7FH3sIAwKOXg1dw5v5axg,3nXWsbhF0YkxUX9cUtqewg,Rose Tree Park -- fireman's memorial,outside
6Sd-HZOE_W8VFFg5LvRMiw,Mr0Ph0NoO7l-r8uXReUOwQ,"The flavors rotate frequently, and every single one is unbelievably delicious and unique.",menu
Xl_zDXI0q2akpbKC-z8FCw,2_y3riLaNIB2tdRONY7PAg,,outside
v7G6_gG6EuEGTxiT5Tmtdg,XCDXN4xJh3-DauaO88CZHQ,Pizza truck has arrived,outside
2J9g7CggdzJzuMtNjoHTVQ,0pWF3x6Y4w55xGbfb1bTIA,Bar,inside
ObBIFl3oGFSXmsmS_MY_4w,q91Nic7yJuEAYbKzX-vKcg,Savor The Flavor,food
v8xFHToLxdYu1JmG6cDPog,-pjWlAzv4qRxB3Gu1D4t6A,,outside
aQfTbXJ33rH5pmWSg0n2TQ,qGsdi_PFuqwzN8RqzeWq_w,,outside
Wn0kdFEs-tjdoWJs14s57w,sfGRh_34UxSfz221oTqDhw,More green for St Patrick's Day!,inside
6_XFmgTE5fF5XRCA-ZJ2mg,Meww6RIE4cFL_kG0aRlbAA,Smoked Wings (Kung pao & buffalo inferno),food
TTNyR0E2Az8hAaqrFDoHcQ,j_m8zce-jSRQn5JmC633GQ,Purple mai tai,drink
LukpOERPl893dy0cAlSOqQ,-1MhPXk1FglglUAmuPLIGg,,outside
U9fp5TE9jnowvE8LVcSXBQ,enqOOiTjcMdylPOBu0At2w,,menu
W-LpB0QtTms6x_zFnQrGWg,V9VLhHdSFpFi4yXFqVcVEA,,food
Jfe4xT8t9QhPQid2rvzSDg,OkyiiyLbPCM0HVGp3jps2Q,New Menu : A La Carte,menu
pc1kDglCA5c3gRR7hykPnQ,km-biOKD173NkcpWk_Wdng,"I love using this glass at home! Great gift for someone, too",drink
ZKr84O_AeUCtA_mdP1DM0Q,eSIpWX2r37csb4VXDZ38lw,Calming decor,inside
avePOXhJwUqT6lJsurEbJQ,1Udx96kKBSHZhiy51mKtgQ,,drink
_RzDyzV9dBy5N0w_X9jsbQ,-cEFKAznWmI0cledNOIQ7w,,drink
FDpMeFlV7wUZvK5fNQWLGw,_Hh_Ss6DTFRA6AUpQKyeaw,,outside
h_X_mdnqBtnvz7ZRB-wZCw,G_bi7l0nU74I4Vr1V7IcMg,Kind of hard to spot this place. Here's what you're looking for.,outside
EJARdMNDEZn8L5C4fLvbsA,RZtGWDLCAtuipwaZ-UfjmQ,Candle and Silverware,drink
-K9utJ5xR-icQonuqfbqQA,sKVnutBKNgSOfhLaB3MTpA,,outside
cLA9RFimGhaZH_D3AttbvQ,ww3YJXu5c18aGZXWmm00qg,the amelie,drink
n41nt1Rap1Q4prZ6j6lpzg,2vAqYNN86VWXZiy2E96-TQ,,food
DZXoWeJEQ3JP3MnIVDzWTg,_d34cqarF3WWEP7m3EUp-g,,food
Ca2OYhD2mfAWDlKFVfIwmA,GAME0ev6AhqGDwJTcQ139A,Interior,inside
ZX8ftnE118kUjTThLqDf_g,IxlIgLbIbynzJdzeqO860Q,Reno Whiskey Hunt 2018,drink
ZEOwPOtPyj7vmSbSFYaChg,ez3QHFQDCbdhzBtU58dbKg,March 2021: Menu Page 5 of 6,menu
e3VlE7QoNljIIC_4y7OaoQ,hPd6uMCjNglnOwwHpkY5Tg,,drink
zHErIveXEraD71uvON245g,1UKBAgYxI9Qax3AA4ULw_w,,inside
M5ZVeEw3Jj3UgUqWzuzsGw,T_HJvjWYGBtZWmRPzNJeBw,Bloody Mary,drink
c31AclylcARQ5f0zcENU7Q,kBgiy6ulQRiATWFPZjTPKA,,outside
h8jSBFUoGZ34pcL3qrPo2A,J3Jnm1G1h6tBxsgjU9fqxQ,,food
mZXER9EUpROOn70wYnAxRQ,gPAKtm8HwBfKTK6LkA1Izg,,outside
tNbsR4Engl8u1YFNyg7SGA,UrWsPqcJFlf5sGVRZzsuYw,,drink
h-lJJ5F2wxhy3oN-Jg6hPA,j_m8zce-jSRQn5JmC633GQ,Test pilot,drink
kZCzM7MMbQJ0Tqvc4dP9Yw,FEXhWNCMkv22qG04E83Qjg,,inside
yqlpq1TV5qHBT8hSmNPxFA,FryXEasH74MQDnj5Bvz3QA,,menu
kbTcvwDfHJAfc5yPGthEMg,QXGnmsKYANxOyZBqM-zlJA,,menu
QlUEu1jOBN7wh-bsLTvl1A,fJ6AA9S7SEq3sim_3Sim3g,Fancy drinks. The cola is made locally!,drink
GjdhQsOQ_Jv4XgWdkZFYtg,HNMN7NhEvA64Z0FDEA2Twg,Diners,inside
V3sFFTWWjuFEwq3jmv593g,lDyqjSz6s36oeJ9EWQMYYA,,food
WhQT0ZXL4QIqSmMxi2CUpg,pVwMHUYFMuwmRe6M--ZzwA,Outdoor covered patio.,inside
xjEOIHMeFbqR_mWHB9olVw,Thksu3pRk_QKFmKYa23mow,,inside
-qQX0F5WUw3OWveHDKiHZg,XJ1KN2kQGBIo8h1nWvZNzw,,outside
npCGqxYrXa90dkH3t_vMTQ,cLxia5oKALmQ1HDWq0KPmw,Menu,menu
qkrSQlBQxnuPI8N4ixONcw,slO-qEE0z8-BLRTvMYW6HA,,food
6q4owWftfoAtFBcqqTebdg,Af0RbLKk4U-GU8J9OsRfyQ,Iced Chai Latte with Muffin,food
4hDYXN8ox2xNxvyME5xC3w,vXb4OWsjPoiBtmarfexj-g,Menu,menu
AOb7NOC-4nDEaC8E-Z7rTA,wH8fxWLGeByU8W3nABHFrg,Downstairs bar (photographed by Dave Hong),inside
V3Ukh-72O2DXTxl-fBi8wg,iwmW2mgcn2YdirXUHCsgXQ,,inside
2Vc7cXqaQDetCG_xh2zkzw,UjFLIhKTOiFcQiziOA9rgA,,outside
oCvLZ1HFW90zcS2tCf2rrg,v1clA_3XNKcU_OWdyN1jvg,Golf cart access,outside
7CaPfnxCvqimjyJG0G3g1w,__Dbc84VjNmVLNgyTUP4iw,,inside
BIC_yKXvdcdmHOHbGIz2Sg,VZqrQ1dEOUWp-A1hNsdZBw,,inside
Ya10k266VyMYfkS0MC36Eg,OVbuOxR3zXExZCKLXewaVg,"Happy Hour 4:30-6:30 daily, and late night",drink
_WHa-QhPyPJSjKefKok9Bg,A0DYN5wxygYnX_sL3HygvA,My fiancé in his natural habitat enjoying a Nola balcony,outside
xCZkEE0qYuME_iaI8FXFpg,1-ACR3Vq9x5Mb-pLqRZjPg,It's definitely s cute local pizza place with a good amount of seating.,inside
yL7khvYKNw8RS3r2QckOyQ,QvjY9esYNRMe_5kvT6TC5g,I friggin love this place!!!,inside
_3zYT_7CMxrNb7eRZAibTg,JSnNc1WIH37vfYFgVBOu7g,,inside
bIaW-qOm7LgS1DA41_aokQ,zWkabha6AGOGGIcKMqACXg,,inside
RokTdmNv5OlNHe-aQYh-Cg,oqP1oQEycpp4J6u5YebRoQ,,food
tgpVDtmRcv8CxUjNUP1_bw,TVv-Rijul-b1GoIZ_zq-7Q,Smoothie,drink
bc_0NWjAnOIEFtJGnxycmg,4NozMd-0ufrS7sUZ95948w,,drink
MEgE7WvSAR8VGgYiPYg-NA,JcdOQvvx3BqZ5Ga2_9n_Bg,,outside
Y2-I_L5Aq0H_Lh9Bjekn2w,N8vvl_dRa0R9ooJqWFJ4GQ,,food
FuOIW5d5ZxQB-QgaZZcE7Q,1lYgczPofVzbRqBT4XdLZQ,Starbucks Cold Brew,drink
jLagFGQ5fDF-6b_UMEzf_w,nNlZsWbbGG2sfUZpVOxWIQ,,inside
JYe85pPCYbc-l2yJfpkE3A,2zeC6SFWDgf7lMFRDqFyiQ,Chocolate Footballs Stuffed with Chocolate Covered Popcorn!,food
PCfdK1adyl3QhkRj_YL8zg,2OXCAbz3x_MrQSYj1zarIA,My spot at the bar,drink
gypgrMMC9-XoWUbta4LA9A,1ymFs_vuos2IsTvWAvQv5Q,Strawberry cupcake with butter pecan ice cream,food
2dsrSKOIo8g79T9YSAxaHg,8F6OsZYrl3LbR17teMJWJQ,,food
HpQXWuclvV1k8V1IZ-7big,uN-PS2uudYgTCG9PDGhwmw,View from outside,outside
SuvAku6nUHnEB4--RJqOAQ,BgQOm2TuoF1UmD4e7BOUjA,,outside
dUrbZYxvokm2hLKOBW4olA,dQXxeDOOYGuZeblUmP6oiw,,outside
pKMcJm7cuOkEESRhF9yNnA,hlwkV6_RgFXYdkijQzdykg,Neon sign - look closely. . .,outside
2zfsC5y4Lv9LvOzSu_yQ1w,wx_s6Vkpm3fgB0een8Fhcg,,inside
fpgrK-zFB__tKVpWBK14bA,-TCa3KBib07_1ko9L2Z0fQ,,inside
CTWsADB5hyjpFimjcwfT5g,ctSUBPw0Y7KDiZmBhKmiww,"From scratch English muffins, baked in house, with house smoked Canadian bacon, egg, and cheese.",food
_eFLW9aG42ctX0a_UyRXzg,A-8K66Kx7fMXkayG_3zdJQ,Menu,menu
yrq4Yeoawv5M41zIlRcThg,f9qNygjcQvh2vPmZSfEvqg,"Ginger tofu, pad Thai, southern Collard greens, chocolate cupcake, mushroom burger, broccoli salad. Everything was so delicious!",food
9hd0-PhbXMlXSYJ-uZcfOw,9e_oT4olPUsUDgqNsCGghQ,Great beers on draught from around the world...,drink
eP1qQKzqX6Nj9OBNYbpJmA,3sQehkDWhJVtYQ90MUMRNw,Inside,inside
17PnwVW5dLy66NaLFELnCw,s0lKpY27TE-8KG8YOBL0VQ,,outside
cpcbdCLIYJx5a1_T5jA8YA,0RuvlgTnKFbX3IK0ZOOocA,,outside
4pbMGpLz17I0XaU0IGXZog,DMkMRN9xnIrtU0FMsxmALg,,food
jXkehV0856miSvY05vPCGg,xhydqMrct3DSCIl7Yjx9Qg,,food
IN0JCT0ZJ_XMjzKbbgXEIA,DVY9jM4isRGFl6RSzYAUdQ,,drink
MdpnyGJYJliu0jUe0bHGmA,VbheehVdnqthjCCmwO1q6g,Pleasant aesthetic,inside
lyC3faeD659yEqfBXofqkg,aS2HD_XKuCAMwjRHQ_b5-g,,outside
5q5Rjjoq6tfGVJYHxPKlRQ,0Y5OG0uk8exyeYdqxKa1XA,,food
Pgwsy_aocUatm55u9VjmXQ,NjQSSRIyPcocoAHAKGyJgA,,outside
3ZwlTVUYuYonVBMq2epY2A,nYPzsOjvida-ne7swSPHpA,Beautiful outdoor patio right on state street,outside
tNM7WWKzRnzapbCDIfpZkw,pqF3WkYktbR28uk2PSR7Rg,$15 pitcher,drink
coFubj-CiJ_QWZTtudbcxQ,HqCIG880GCE5OzUAkbc-JA,,inside
FJICvfIkufgeAyJJ47XL3Q,FlyfDPS41F8R9f5KHA8g2Q,SukhoThai Royal Tom Yum soup.,food
vPbb-tv_LJBtePfFJXFOOg,h07Yfix2ynwn9fJ3proGXQ,The hubby's pork steak plate.,food
hOPc8grt0eblBam2o2tF3w,VAROaYTij9935M5tnLolYw,Strawberry margarita,drink
Om0-chiSM5zLPyM0yvk1HQ,Qkg16mN-8QR66gjzg6gMyw,,outside
ioNOVvBqkLSR8ZXHHDZMUw,1yr6foIrWy0HBXVpD5Wb3w,Menu,menu
r6aJRdIkbfCpm98Krvk7mg,qKhAeWUp1cj3O-o44BUX9w,,food
Ji18oXLZQas3Uk-Rwx1zqQ,ncI768qIjMFnMwYMppB4tw,,food
YWJSAA96xU0WFJPbunpjQA,l6vfUuv9KRsCC7WV5he2gg,,inside
pcjecPTcDgw-1O_noTlgXw,prATCkHZzIXFvOzCuRi-TA,,outside
z32acjgyjzPJjWcNr2ktEQ,vWRdL8B9o2CmUmfJgNgMqQ,Free boat docking for Rick's patrons...,outside
UUtwFW3-GJPfGzicPY_5Ug,ZVjNax0O1qixmtZJ11jpkg,Lovely table settings.,drink
UknpZnluFpTuAHzhZ9a5Kg,TLsExJ9ZbKTRGtY1MTSn1Q,We're so cool,outside
lrNrO0ENtBuVvDO6goex5A,xrsxGPM30L7-AkB9rPyJVA,"Chips, salsa and a beer at the end of a long day.",drink
5lS2Pxq8gJZjrZr2uaWo6w,kWrBJ6E8aKhfGkvsXQwxZQ,Stained glass windows,inside
48eCKf3uRe4bP433eDf0ew,yPHi8IA03KcKpqZ9yFE3jg,,inside
JxKg1onCNM7SMBTDy12Z0g,C-aATB7SbuwMBPN5dgjghQ,View from one of the booths. Really cozy atmosphere.,inside
SsWauBx35I5_z_Hsv_ZnIA,eO5MbK-ujRQMwLWqbAMqrQ,,food
39GKdStl1rfDTA6vPsgxQg,-xxGo7PSP5tnL_GEHT5W8w,,inside
M4X--sQr8LXozwxT4zz3OA,afJf3BGC-kZkrFR1CaWdww,,food
oxzucgJlolTyEPDb0YbILQ,swUT7AsP776D0XEBQrSznA,Key Lime Pie - made from scratch!,food
XeQadegLEPpUr25ocv2jng,NAteFFdicyMGCJGVW0BGKQ,,food
hbPNNQ5NdgUcjAkC2uRaHw,XEbH4l31GaUoaJ9RaBilqA,menu,food
lnDeXU13_pNnVZDcf1hgXg,igC3UWYb9RF5CXOQOVypMw,,drink
QDeybcfHa7McJRvd3GXQcA,-9NmUeTphyS9Lq1o9MACGw,,outside
VL98NhD3pm2HD1FntjZPzw,xne1l7I2166PbF59qQUxGg,,outside
